"08:00","","09:00","","","Optional Pre-Conference Tutorials","",""
"","","","Tutorial","","Dirk Eddelbuettel","RcppFrom Simple Examples to Machine Learning","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/DirkEddelbuettel.pdf"
"","","","Tutorial","","R. Douglas Martin","Tutorial on Robust Statistics in Quantitative Finance","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/DouglasMartin.pdf"
"","","","Tutorial","","Brian Peterson","Quantitative Strategy Evaluation with quantstrat/blotter","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/BrianPeterson.html"
"","","","Tutorial","","Dale Rosenthal","A Tour of Financial Modeling","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/DaleRosenthal.pdf"
"","","","Tutorial","","M. Weylandt, L. Damiano","Bayesian Inference and Volatility Modeling Using Stan",""
"09:00","","09:30","","","Registration (2nd floor) & Continental Breakfast (3rd floor)","",""
"","","","","","Transition between seminars","",""
"09:30","","09:35","","","Kickoff","",""
"09:35","","09:40","","","Sponsor Introduction","",""
"09:40","","10:04","Lightning","","Yu Li","Analysis of Predictive Power of Click Data on Fund Flow Using R","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/YuLi.pptx"
"","","","Lightning","","Daniel Melendez","Asset and Liability Management with R",""
"","","","Lightning","","Daniel McKellar","Global Financial CommunitiesGeography and Industry Effects","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/DanielMcKellar.pdf"
"","","","Lightning","","Jonathan Regenstein","Shiny Fama French",""
"10:04","","10:24","Talk","","Majeed Simaan","Rational Explanation for Rule-of-Thumb Practices in Asset Allocation","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/MajeedSimaan.pdf"
"10:24","","10:44","Talk","","Kris Boudt","The Minimum Regularized Covariance Determinant Estimator","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/KrisBoudt.pdf"
"10:44","","11:05","","","Break","",""
"11:05","","11:55","Keynote","","Norm Matloff","Statistical CinderellaParallel Computation for the Rest of Us","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/NormMatloff.pdf"
"11:55","","12:55","","","Lunch","",""
"12:55","","13:15","Talk","","Matthew Ginley","Approximations for Rare Events Forecasting Under Monotonic Constraints","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/MatthewGinley.pdf"
"13:15","","13:35","Talk","","Rainer Hirk","A Credit Risk Application of Multivariate Ordinal Regression Models using the R package mvord","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/RainerHirk.pdf"
"13:35","","13:59","Lightning","","Wilmer Pineda","Bayesian Estimation of Stock Market Value at Risk Using Vine-Copula models","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/WilmerPineda.pdf"
"","","","Lightning","","Neil Hwang","Dynamic k-Partite Stochastic Block Model","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/NeilHwang.pptx"
"","","","Lightning","","Glenn Schultz","Fixed Income Analytics at ScaleUsing R and Bond Lab to Improve the UST Securities Market","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/GlennSchultz.pptx"
"","","","Lightning","","Dirk Hugen","Investment Analytics with R and PostgreSQL via the PL/R extension","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/DirkHugen.pdf"
"13:59","","14:19","Talk","","Michael Gordy","Spectral Backtests of Forecast Distributions with Application to Risk Management","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/MichaelGordy.pdf"
"14:19","","14:39","","","Break","",""
"14:39","","15:09","Lightning","","Mario Annau","hdf5r - HDF5 for R Reloaded","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/MarioAnnau.html"
"","","","Lightning","","David Smith","Speeding up R with Parallel Programming in the Cloud","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/DavidSmith.pptx"
"","","","Lightning","","Stephen Bronder","Stan (Almost!) Has GPU Capabilities Now! Example Performance of Gaussian Processes","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/SteveBronder.pdf"
"","","","Lightning","","XIn Chen","Generalized Linear Model Fitting with Elastic Net Regularization for Gamma Distributed Data using Rcpp","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/XinChen.pdf"
"","","","Lightning","","JJ Lay","Implementation of the stochastic volatility and interest rate model with multiple GPUs in R","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/JJLay.pdf"
"15:09","","15:29","Talk","","Michael Kane","Assessing Systemic Risk in the Bittrex Cryptocurrency Market","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/MichaelKane.docx"
"15:29","","15:49","Talk","","William Foote","Adventures in Extreme FinanceThe Market Risk of Heavy Metal","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/WilliamFoote.docx"
"15:49","","16:13","Lightning","","Justin Shea","Economic Time Series FilteringAn Alternative Approach","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/JustinShea.pdf"
"","","","Lightning","","Thomas Zakrzewski","Q-Gaussian Probability of Defaults Model","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/ThomasZakrzewski.pdf"
"","","","Lightning","","Paul Laux","The Timing of Variance Risk Premia around Macroeconomic News Events","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/PaulLaux.pdf"
"","","","Lightning","","Hernando Cortina","The Out-of-Sample Alpha of Just Stocks","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/HernandoCortina.pptx"
"16:13","","17:03","Keynote","","JJ Allaire","Machine Learning with TensorFlow and R","https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2018/JJAllaire.html"
"17:03","","17:08","","","Information about reception and dinner","",""
"17:08","","18:38","","","Conference Reception","",""
"19:08","","19:08","","","(Optional) Transfer to Conference Dinner","",""
"19:08","","","","","(Optional) Conference Dinner (Rooftop, Wyndham Hotel)","",""
