"08:00","1:00","09:00","","","Optional Pre-Conference Tutorials","",""
"","","","Tutorial","","Kris Boudt","Multivariate GARCH models in R",https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2019/KrisBoudt.pdf
"","","","Tutorial","","Dirk Eddelbuettel","Rcpp: From Simple Examples to Machine Learning",
"","","","Tutorial","","R. D. Martin, A. Christidis","Standard Errors for Risk and Performance Estimators",
"","","","Tutorial","","Dale Rosenthal","The Dark Arts of Selecting and Diagnosing Models",
"","","","Tutorial","","Justin Shea","Introduction to Quantitative Finance with R: Best Practices",
"","","","Tutorial","","M. Weylandt, L. Damiano","Bayesian Inference and Volatility Modeling Using Stan",https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2019/WeylandtDamianoSeminar.pdf
"09:00","0:30","09:30","NA","","","Registration (2nd floor) & Continental Breakfast (3rd floor)",
"09:30","0:05","09:35","NA","","Gib Bassett","Kickoff",
"09:35","0:05","09:40","NA","","Peter Carl","Sponsor Introduction",
"09:40","0:20","10:00","Talk","Econometrics","David Ardia","Change-point segmentation: The Bayesian bridge",
"10:00","0:20","10:20","Talk","Econometrics","Luis Damiano","Augmenting Trading Systems with Hidden Markov Models using BayesHMM",https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2019/LuisDamiano.pdf
"10:20","0:20","10:40","Talk","Econometrics","R. Andrew Butters","State Space Modeling for Mixed Frequency Time Series Applications",https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2019/RAndrewButters.pdf
"10:40","0:15","10:55","NA","","","Break",
"10:55","0:20","11:15","Talk","Econometrics","Oleg Bondarenko","Option Implied Dependence",
"11:15","0:50","12:05","Keynote","","Matt Taddy","Measuring Innovation",
"12:05","0:50","12:55","NA","","","Lunch",
"12:55","0:20","13:15","Talk","Econometrics","Svetlana Levitan and Jerome Nilmeier","Open Standards for Time Series Model Deployment",https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2019/SvetlanaLevitan.pptx
"13:15","0:20","13:35","Talk","Econometrics","Norm Matloff","Extension of the Tower Method for Missing Values to Time Series",https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2019/NormMatloff.pdf
"13:35","0:06","13:41","Lightning","Econometrics","Phillip Guerra","Things that make you go Hmm...: Getting dependent mixture models all mixed up",
"13:41","0:06","13:47","Lightning","Econometrics","Aakriti Mittal","Correlations in asynchronous markets",
"13:47","0:06","13:53","Lightning","Econometrics","JD Long","Lessons Learned from 10 years of Ultra Low Frequency Finance: Risk Modeling in a Global Reinsurer",
"13:53","0:06","13:59","Lightning","Econometrics","Michael Kapler","Importance of Calendar Patterns",https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2019/MichaelKapler.pdf
"13:59","0:06","14:05","Lightning","Econometrics","Justin Shea","Getting BLISfully BLASted",
"14:05","0:20","14:25","Talk","Econometrics","Renato Staub","Collinearity Visualized",https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2019/RenatoStaub.pptx
"14:25","0:15","14:40","NA","","","Break",
"14:40","0:20","15:00","Talk","Econometrics","Brian Boonstra","Empirical Statistics of Cryptocurrency Returns",https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2019/BrianBoostra.pdf
"15:00","0:20","15:20","Talk","PortMgmt","Dries Cornilly","mvskPortfolios: portfolio tilting to harvest higher moment gains",https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2019/DriesCornilly.pdf
"15:20","0:06","15:26","Lightning","PortMgmt","Jerzy Pawlowski","Efficient Portfolio Optimization Under Large Skewness and Fat Tails",https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2019/JerzyPawlowski.pdf
"15:26","0:06","15:32","Lightning","PortMgmt","Daniel Palomar","Risk Parity Portfolios with the package riskParityPortfolio",https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2019/DanielPalomar.pdf
"15:32","0:06","15:38","Lightning","PortMgmt","Vincent Fuentes","Large scale portfolio optimization: which sigma works?",https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2019/VincentFuentes.pdf
"15:38","0:06","15:44","Lightning","PortMgmt","Ilya Kipnis","KDA Asset Allocation: An Ensemble Tactical Asset Allocation Strategy",https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2019/IlyaKipnis.pptx
"15:44","0:06","15:50","Lightning","PortMgmt","Matt Dancho","Portfolio Analysis With tidyquant",
"15:50","0:06","15:56","Lightning","PortMgmt","Mido Shammaa","Refactoring Factor Analytics",https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2019/MidoShammaa.pdf
"15:56","0:20","16:16","Talk","PortMgmt","Jingyu He","Factor Investing: Hierarchical Ensemble Learning",https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2019/GuanhaoFeng.pdf
"16:16","0:14","16:30","NA","","","Break",
"16:30","0:20","16:50","Talk","PortMgmt","Robert McDonald","The Effect of Default Target Date Funds on Retirement Savings Allocations",
"16:50","0:20","17:10","Talk","PortMgmt","Majeed Simaan","Tactical Asset Allocation using Machine Learning",https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2019/MajeedSimaan.pdf
"17:10","0:20","17:30","Talk","PortMgmt","Terry Leitch","Alternative Investing with R",
"17:40","0:06","17:46","Lightning","PortMgmt","Steven Pav","Inference on the asset with maximal Sharpe ratio",https://rinfinance.s3.amazonaws.com/past.rinfinance.com/agenda/2019/StevenPav.pdf
"17:46","0:04","17:50","NA","","","Information about reception and dinner",
"17:50","1:30","19:20","NA","","","Conference Reception",
"19:20","0:30","19:50","NA","","","(Optional) Transfer to Conference Dinner",
"19:50","2:30","22:20","NA","","","(Optional) Conference Dinner (Rooftop, Wyndham Hotel)",
